"Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"HHS Region 6","1 wk ahead","Bin","percent",8.2,8.3,0.00072
"HHS Region 6","1 wk ahead","Bin","percent",8.3,8.4,0.0015
"HHS Region 6","1 wk ahead","Bin","percent",8.4,8.5,0.00097
"HHS Region 6","1 wk ahead","Bin","percent",8.5,8.6,0.0015
"HHS Region 6","1 wk ahead","Bin","percent",8.6,8.7,0.0058
"HHS Region 6","1 wk ahead","Bin","percent",8.7,8.8,0.0029
"HHS Region 6","1 wk ahead","Bin","percent",8.8,8.9,0.0016
"HHS Region 6","1 wk ahead","Bin","percent",8.9,9,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",9,9.1,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",9.1,9.2,0.00095
"HHS Region 6","1 wk ahead","Bin","percent",9.2,9.3,0.003
"HHS Region 6","1 wk ahead","Bin","percent",9.3,9.4,0.0034
"HHS Region 6","1 wk ahead","Bin","percent",9.4,9.5,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",9.5,9.6,0.001
"HHS Region 6","1 wk ahead","Bin","percent",9.6,9.7,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",9.7,9.8,0.0018
"HHS Region 6","1 wk ahead","Bin","percent",9.8,9.9,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",9.9,10,0.0036
"HHS Region 6","1 wk ahead","Bin","percent",10,10.1,0.00099
"HHS Region 6","1 wk ahead","Bin","percent",10.1,10.2,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.2,10.3,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.3,10.4,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.4,10.5,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.5,10.6,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.6,10.7,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.7,10.8,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.8,10.9,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",10.9,11,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11,11.1,0.0032
"HHS Region 6","1 wk ahead","Bin","percent",11.1,11.2,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.2,11.3,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.3,11.4,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.4,11.5,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.5,11.6,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.6,11.7,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.7,11.8,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.8,11.9,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",11.9,12,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12,12.1,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.1,12.2,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.2,12.3,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.3,12.4,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.4,12.5,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.5,12.6,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.6,12.7,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.7,12.8,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.8,12.9,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",12.9,13,6.6e-10
"HHS Region 6","1 wk ahead","Bin","percent",13,100,0.0031
"HHS Region 6","2 wk ahead","Point","percent",NA,NA,3.2
"HHS Region 6","2 wk ahead","Bin","percent",0,0.1,0.00014
"HHS Region 6","2 wk ahead","Bin","percent",0.1,0.2,0.00099
"HHS Region 6","2 wk ahead","Bin","percent",0.2,0.3,0.00047
"HHS Region 6","2 wk ahead","Bin","percent",0.3,0.4,0.0013
"HHS Region 6","2 wk ahead","Bin","percent",0.4,0.5,0.0014
"HHS Region 6","2 wk ahead","Bin","percent",0.5,0.6,0.0021
"HHS Region 6","2 wk ahead","Bin","percent",0.6,0.7,0.0019
"HHS Region 6","2 wk ahead","Bin","percent",0.7,0.8,0.0039
"HHS Region 6","2 wk ahead","Bin","percent",0.8,0.9,0.0046
"HHS Region 6","2 wk ahead","Bin","percent",0.9,1,0.009
"HHS Region 6","2 wk ahead","Bin","percent",1,1.1,0.0017
"HHS Region 6","2 wk ahead","Bin","percent",1.1,1.2,0.0071
"HHS Region 6","2 wk ahead","Bin","percent",1.2,1.3,0.02
"HHS Region 6","2 wk ahead","Bin","percent",1.3,1.4,0.015
"HHS Region 6","2 wk ahead","Bin","percent",1.4,1.5,0.035
"HHS Region 6","2 wk ahead","Bin","percent",1.5,1.6,0.047
"HHS Region 6","2 wk ahead","Bin","percent",1.6,1.7,0.0057
"HHS Region 6","2 wk ahead","Bin","percent",1.7,1.8,0.013
"HHS Region 6","2 wk ahead","Bin","percent",1.8,1.9,0.017
"HHS Region 6","2 wk ahead","Bin","percent",1.9,2,0.056
"HHS Region 6","2 wk ahead","Bin","percent",2,2.1,0.032
"HHS Region 6","2 wk ahead","Bin","percent",2.1,2.2,0.031
"HHS Region 6","2 wk ahead","Bin","percent",2.2,2.3,0.074
"HHS Region 6","2 wk ahead","Bin","percent",2.3,2.4,0.015
"HHS Region 6","2 wk ahead","Bin","percent",2.4,2.5,0.043
"HHS Region 6","2 wk ahead","Bin","percent",2.5,2.6,0.04
"HHS Region 6","2 wk ahead","Bin","percent",2.6,2.7,0.024
"HHS Region 6","2 wk ahead","Bin","percent",2.7,2.8,0.013
"HHS Region 6","2 wk ahead","Bin","percent",2.8,2.9,0.0059
"HHS Region 6","2 wk ahead","Bin","percent",2.9,3,0.065
"HHS Region 6","2 wk ahead","Bin","percent",3,3.1,0.017
"HHS Region 6","2 wk ahead","Bin","percent",3.1,3.2,0.009
"HHS Region 6","2 wk ahead","Bin","percent",3.2,3.3,0.017
"HHS Region 6","2 wk ahead","Bin","percent",3.3,3.4,0.037
"HHS Region 6","2 wk ahead","Bin","percent",3.4,3.5,0.027
"HHS Region 6","2 wk ahead","Bin","percent",3.5,3.6,0.0069
"HHS Region 6","2 wk ahead","Bin","percent",3.6,3.7,0.0074
"HHS Region 6","2 wk ahead","Bin","percent",3.7,3.8,0.013
"HHS Region 6","2 wk ahead","Bin","percent",3.8,3.9,0.017
"HHS Region 6","2 wk ahead","Bin","percent",3.9,4,0.021
"HHS Region 6","2 wk ahead","Bin","percent",4,4.1,0.001
"HHS Region 6","2 wk ahead","Bin","percent",4.1,4.2,0.0071
"HHS Region 6","2 wk ahead","Bin","percent",4.2,4.3,0.0043
"HHS Region 6","2 wk ahead","Bin","percent",4.3,4.4,0.0077
"HHS Region 6","2 wk ahead","Bin","percent",4.4,4.5,0.03
"HHS Region 6","2 wk ahead","Bin","percent",4.5,4.6,0.0032
"HHS Region 6","2 wk ahead","Bin","percent",4.6,4.7,0.018
"HHS Region 6","2 wk ahead","Bin","percent",4.7,4.8,0.017
"HHS Region 6","2 wk ahead","Bin","percent",4.8,4.9,0.002
"HHS Region 6","2 wk ahead","Bin","percent",4.9,5,0.0089
"HHS Region 6","2 wk ahead","Bin","percent",5,5.1,0.00065
"HHS Region 6","2 wk ahead","Bin","percent",5.1,5.2,0.004
"HHS Region 6","2 wk ahead","Bin","percent",5.2,5.3,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",5.3,5.4,0.0046
"HHS Region 6","2 wk ahead","Bin","percent",5.4,5.5,0.0015
"HHS Region 6","2 wk ahead","Bin","percent",5.5,5.6,0.00082
"HHS Region 6","2 wk ahead","Bin","percent",5.6,5.7,0.0098
"HHS Region 6","2 wk ahead","Bin","percent",5.7,5.8,0.016
"HHS Region 6","2 wk ahead","Bin","percent",5.8,5.9,0.018
"HHS Region 6","2 wk ahead","Bin","percent",5.9,6,0.0015
"HHS Region 6","2 wk ahead","Bin","percent",6,6.1,0.0045
"HHS Region 6","2 wk ahead","Bin","percent",6.1,6.2,0.0019
"HHS Region 6","2 wk ahead","Bin","percent",6.2,6.3,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",6.3,6.4,0.0024
"HHS Region 6","2 wk ahead","Bin","percent",6.4,6.5,0.00079
"HHS Region 6","2 wk ahead","Bin","percent",6.5,6.6,0.0024
"HHS Region 6","2 wk ahead","Bin","percent",6.6,6.7,0.002
"HHS Region 6","2 wk ahead","Bin","percent",6.7,6.8,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",6.8,6.9,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",6.9,7,0.0034
"HHS Region 6","2 wk ahead","Bin","percent",7,7.1,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",7.1,7.2,0.003
"HHS Region 6","2 wk ahead","Bin","percent",7.2,7.3,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",7.3,7.4,0.0026
"HHS Region 6","2 wk ahead","Bin","percent",7.4,7.5,0.0031
"HHS Region 6","2 wk ahead","Bin","percent",7.5,7.6,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",7.6,7.7,0.005
"HHS Region 6","2 wk ahead","Bin","percent",7.7,7.8,0.005
"HHS Region 6","2 wk ahead","Bin","percent",7.8,7.9,0.0044
"HHS Region 6","2 wk ahead","Bin","percent",7.9,8,0.0024
"HHS Region 6","2 wk ahead","Bin","percent",8,8.1,0.0036
"HHS Region 6","2 wk ahead","Bin","percent",8.1,8.2,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",8.2,8.3,0.00072
"HHS Region 6","2 wk ahead","Bin","percent",8.3,8.4,0.0015
"HHS Region 6","2 wk ahead","Bin","percent",8.4,8.5,0.00096
"HHS Region 6","2 wk ahead","Bin","percent",8.5,8.6,0.0015
"HHS Region 6","2 wk ahead","Bin","percent",8.6,8.7,0.0057
"HHS Region 6","2 wk ahead","Bin","percent",8.7,8.8,0.0029
"HHS Region 6","2 wk ahead","Bin","percent",8.8,8.9,0.0015
"HHS Region 6","2 wk ahead","Bin","percent",8.9,9,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",9,9.1,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",9.1,9.2,0.00095
"HHS Region 6","2 wk ahead","Bin","percent",9.2,9.3,0.0029
"HHS Region 6","2 wk ahead","Bin","percent",9.3,9.4,0.0033
"HHS Region 6","2 wk ahead","Bin","percent",9.4,9.5,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",9.5,9.6,0.001
"HHS Region 6","2 wk ahead","Bin","percent",9.6,9.7,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",9.7,9.8,0.0018
"HHS Region 6","2 wk ahead","Bin","percent",9.8,9.9,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",9.9,10,0.0036
"HHS Region 6","2 wk ahead","Bin","percent",10,10.1,0.00098
"HHS Region 6","2 wk ahead","Bin","percent",10.1,10.2,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.2,10.3,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.3,10.4,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.4,10.5,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.5,10.6,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.6,10.7,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.7,10.8,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.8,10.9,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",10.9,11,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11,11.1,0.0031
"HHS Region 6","2 wk ahead","Bin","percent",11.1,11.2,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.2,11.3,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.3,11.4,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.4,11.5,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.5,11.6,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.6,11.7,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.7,11.8,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.8,11.9,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",11.9,12,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12,12.1,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.1,12.2,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.2,12.3,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.3,12.4,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.4,12.5,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.5,12.6,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.6,12.7,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.7,12.8,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.8,12.9,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",12.9,13,6.6e-10
"HHS Region 6","2 wk ahead","Bin","percent",13,100,0.0031
"HHS Region 6","3 wk ahead","Point","percent",NA,NA,3.2
"HHS Region 6","3 wk ahead","Bin","percent",0,0.1,0.00014
"HHS Region 6","3 wk ahead","Bin","percent",0.1,0.2,0.00099
"HHS Region 6","3 wk ahead","Bin","percent",0.2,0.3,0.00048
"HHS Region 6","3 wk ahead","Bin","percent",0.3,0.4,0.0013
"HHS Region 6","3 wk ahead","Bin","percent",0.4,0.5,0.0014
"HHS Region 6","3 wk ahead","Bin","percent",0.5,0.6,0.0021
"HHS Region 6","3 wk ahead","Bin","percent",0.6,0.7,0.002
"HHS Region 6","3 wk ahead","Bin","percent",0.7,0.8,0.004
"HHS Region 6","3 wk ahead","Bin","percent",0.8,0.9,0.0048
"HHS Region 6","3 wk ahead","Bin","percent",0.9,1,0.0095
"HHS Region 6","3 wk ahead","Bin","percent",1,1.1,0.0017
"HHS Region 6","3 wk ahead","Bin","percent",1.1,1.2,0.0075
"HHS Region 6","3 wk ahead","Bin","percent",1.2,1.3,0.021
"HHS Region 6","3 wk ahead","Bin","percent",1.3,1.4,0.016
"HHS Region 6","3 wk ahead","Bin","percent",1.4,1.5,0.036
"HHS Region 6","3 wk ahead","Bin","percent",1.5,1.6,0.049
"HHS Region 6","3 wk ahead","Bin","percent",1.6,1.7,0.006
"HHS Region 6","3 wk ahead","Bin","percent",1.7,1.8,0.014
"HHS Region 6","3 wk ahead","Bin","percent",1.8,1.9,0.017
"HHS Region 6","3 wk ahead","Bin","percent",1.9,2,0.057
"HHS Region 6","3 wk ahead","Bin","percent",2,2.1,0.032
"HHS Region 6","3 wk ahead","Bin","percent",2.1,2.2,0.031
"HHS Region 6","3 wk ahead","Bin","percent",2.2,2.3,0.074
"HHS Region 6","3 wk ahead","Bin","percent",2.3,2.4,0.016
"HHS Region 6","3 wk ahead","Bin","percent",2.4,2.5,0.043
"HHS Region 6","3 wk ahead","Bin","percent",2.5,2.6,0.04
"HHS Region 6","3 wk ahead","Bin","percent",2.6,2.7,0.024
"HHS Region 6","3 wk ahead","Bin","percent",2.7,2.8,0.013
"HHS Region 6","3 wk ahead","Bin","percent",2.8,2.9,0.0059
"HHS Region 6","3 wk ahead","Bin","percent",2.9,3,0.065
"HHS Region 6","3 wk ahead","Bin","percent",3,3.1,0.017
"HHS Region 6","3 wk ahead","Bin","percent",3.1,3.2,0.0088
"HHS Region 6","3 wk ahead","Bin","percent",3.2,3.3,0.016
"HHS Region 6","3 wk ahead","Bin","percent",3.3,3.4,0.037
"HHS Region 6","3 wk ahead","Bin","percent",3.4,3.5,0.026
"HHS Region 6","3 wk ahead","Bin","percent",3.5,3.6,0.0068
"HHS Region 6","3 wk ahead","Bin","percent",3.6,3.7,0.0074
"HHS Region 6","3 wk ahead","Bin","percent",3.7,3.8,0.013
"HHS Region 6","3 wk ahead","Bin","percent",3.8,3.9,0.017
"HHS Region 6","3 wk ahead","Bin","percent",3.9,4,0.02
"HHS Region 6","3 wk ahead","Bin","percent",4,4.1,0.001
"HHS Region 6","3 wk ahead","Bin","percent",4.1,4.2,0.0071
"HHS Region 6","3 wk ahead","Bin","percent",4.2,4.3,0.0043
"HHS Region 6","3 wk ahead","Bin","percent",4.3,4.4,0.0075
"HHS Region 6","3 wk ahead","Bin","percent",4.4,4.5,0.029
"HHS Region 6","3 wk ahead","Bin","percent",4.5,4.6,0.0032
"HHS Region 6","3 wk ahead","Bin","percent",4.6,4.7,0.018
"HHS Region 6","3 wk ahead","Bin","percent",4.7,4.8,0.017
"HHS Region 6","3 wk ahead","Bin","percent",4.8,4.9,0.002
"HHS Region 6","3 wk ahead","Bin","percent",4.9,5,0.0088
"HHS Region 6","3 wk ahead","Bin","percent",5,5.1,0.00065
"HHS Region 6","3 wk ahead","Bin","percent",5.1,5.2,0.004
"HHS Region 6","3 wk ahead","Bin","percent",5.2,5.3,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",5.3,5.4,0.0046
"HHS Region 6","3 wk ahead","Bin","percent",5.4,5.5,0.0015
"HHS Region 6","3 wk ahead","Bin","percent",5.5,5.6,0.00082
"HHS Region 6","3 wk ahead","Bin","percent",5.6,5.7,0.0096
"HHS Region 6","3 wk ahead","Bin","percent",5.7,5.8,0.016
"HHS Region 6","3 wk ahead","Bin","percent",5.8,5.9,0.018
"HHS Region 6","3 wk ahead","Bin","percent",5.9,6,0.0015
"HHS Region 6","3 wk ahead","Bin","percent",6,6.1,0.0045
"HHS Region 6","3 wk ahead","Bin","percent",6.1,6.2,0.0019
"HHS Region 6","3 wk ahead","Bin","percent",6.2,6.3,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",6.3,6.4,0.0024
"HHS Region 6","3 wk ahead","Bin","percent",6.4,6.5,0.00079
"HHS Region 6","3 wk ahead","Bin","percent",6.5,6.6,0.0024
"HHS Region 6","3 wk ahead","Bin","percent",6.6,6.7,0.002
"HHS Region 6","3 wk ahead","Bin","percent",6.7,6.8,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",6.8,6.9,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",6.9,7,0.0034
"HHS Region 6","3 wk ahead","Bin","percent",7,7.1,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",7.1,7.2,0.003
"HHS Region 6","3 wk ahead","Bin","percent",7.2,7.3,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",7.3,7.4,0.0026
"HHS Region 6","3 wk ahead","Bin","percent",7.4,7.5,0.0031
"HHS Region 6","3 wk ahead","Bin","percent",7.5,7.6,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",7.6,7.7,0.005
"HHS Region 6","3 wk ahead","Bin","percent",7.7,7.8,0.005
"HHS Region 6","3 wk ahead","Bin","percent",7.8,7.9,0.0044
"HHS Region 6","3 wk ahead","Bin","percent",7.9,8,0.0024
"HHS Region 6","3 wk ahead","Bin","percent",8,8.1,0.0036
"HHS Region 6","3 wk ahead","Bin","percent",8.1,8.2,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",8.2,8.3,0.00073
"HHS Region 6","3 wk ahead","Bin","percent",8.3,8.4,0.0015
"HHS Region 6","3 wk ahead","Bin","percent",8.4,8.5,0.00095
"HHS Region 6","3 wk ahead","Bin","percent",8.5,8.6,0.0014
"HHS Region 6","3 wk ahead","Bin","percent",8.6,8.7,0.0057
"HHS Region 6","3 wk ahead","Bin","percent",8.7,8.8,0.0028
"HHS Region 6","3 wk ahead","Bin","percent",8.8,8.9,0.0015
"HHS Region 6","3 wk ahead","Bin","percent",8.9,9,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",9,9.1,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",9.1,9.2,0.00094
"HHS Region 6","3 wk ahead","Bin","percent",9.2,9.3,0.0029
"HHS Region 6","3 wk ahead","Bin","percent",9.3,9.4,0.0032
"HHS Region 6","3 wk ahead","Bin","percent",9.4,9.5,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",9.5,9.6,0.0011
"HHS Region 6","3 wk ahead","Bin","percent",9.6,9.7,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",9.7,9.8,0.0018
"HHS Region 6","3 wk ahead","Bin","percent",9.8,9.9,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",9.9,10,0.0035
"HHS Region 6","3 wk ahead","Bin","percent",10,10.1,0.00098
"HHS Region 6","3 wk ahead","Bin","percent",10.1,10.2,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.2,10.3,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.3,10.4,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.4,10.5,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.5,10.6,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.6,10.7,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.7,10.8,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.8,10.9,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",10.9,11,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11,11.1,0.0031
"HHS Region 6","3 wk ahead","Bin","percent",11.1,11.2,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.2,11.3,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.3,11.4,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.4,11.5,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.5,11.6,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.6,11.7,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.7,11.8,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.8,11.9,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",11.9,12,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12,12.1,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.1,12.2,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.2,12.3,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.3,12.4,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.4,12.5,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.5,12.6,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.6,12.7,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.7,12.8,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.8,12.9,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",12.9,13,6.7e-10
"HHS Region 6","3 wk ahead","Bin","percent",13,100,0.003
"HHS Region 6","4 wk ahead","Point","percent",NA,NA,3.2
"HHS Region 6","4 wk ahead","Bin","percent",0,0.1,0.00014
"HHS Region 6","4 wk ahead","Bin","percent",0.1,0.2,0.00099
"HHS Region 6","4 wk ahead","Bin","percent",0.2,0.3,0.00048
"HHS Region 6","4 wk ahead","Bin","percent",0.3,0.4,0.0013
"HHS Region 6","4 wk ahead","Bin","percent",0.4,0.5,0.0014
"HHS Region 6","4 wk ahead","Bin","percent",0.5,0.6,0.0022
"HHS Region 6","4 wk ahead","Bin","percent",0.6,0.7,0.002
"HHS Region 6","4 wk ahead","Bin","percent",0.7,0.8,0.0042
"HHS Region 6","4 wk ahead","Bin","percent",0.8,0.9,0.0051
"HHS Region 6","4 wk ahead","Bin","percent",0.9,1,0.01
"HHS Region 6","4 wk ahead","Bin","percent",1,1.1,0.0018
"HHS Region 6","4 wk ahead","Bin","percent",1.1,1.2,0.0078
"HHS Region 6","4 wk ahead","Bin","percent",1.2,1.3,0.022
"HHS Region 6","4 wk ahead","Bin","percent",1.3,1.4,0.017
"HHS Region 6","4 wk ahead","Bin","percent",1.4,1.5,0.037
"HHS Region 6","4 wk ahead","Bin","percent",1.5,1.6,0.051
"HHS Region 6","4 wk ahead","Bin","percent",1.6,1.7,0.0063
"HHS Region 6","4 wk ahead","Bin","percent",1.7,1.8,0.014
"HHS Region 6","4 wk ahead","Bin","percent",1.8,1.9,0.018
"HHS Region 6","4 wk ahead","Bin","percent",1.9,2,0.057
"HHS Region 6","4 wk ahead","Bin","percent",2,2.1,0.032
"HHS Region 6","4 wk ahead","Bin","percent",2.1,2.2,0.03
"HHS Region 6","4 wk ahead","Bin","percent",2.2,2.3,0.074
"HHS Region 6","4 wk ahead","Bin","percent",2.3,2.4,0.016
"HHS Region 6","4 wk ahead","Bin","percent",2.4,2.5,0.042
"HHS Region 6","4 wk ahead","Bin","percent",2.5,2.6,0.04
"HHS Region 6","4 wk ahead","Bin","percent",2.6,2.7,0.024
"HHS Region 6","4 wk ahead","Bin","percent",2.7,2.8,0.013
"HHS Region 6","4 wk ahead","Bin","percent",2.8,2.9,0.0059
